pempegka	1
pempeajam	3
esaimak	2
tsagajagtatui”	1
broncen	2
ajia	5
pempeg	1
tsagajaku	1
jericójai	4
siporan	1
balac	27
moabnumia	15
amuwama	5
amupakagtatui”	1
maaniakug	2
balaam	47
beora	2
petor	1
eufratesnum	7
amav	1
akatmamak	1
“egiptunmaya	2
batsamtukaje	1
yumigjata	4
yumigjamin	1
depetkan	3
ishiakchainjash	1
yumigkiamuk	1
yumigkiamushkam	1
uminna	1
akatjam	7
yumigkiamunum	1
akikmaktinun	2
akatmamjamun	1
kajigtajum	1
wajinjuttig	6
ujaktajime”	2
balaaman	11
“balac	4
sipora	4
ishiake	1
ujatkatnume	3
pampagke	1
yumigjati	2
ishiaktag	1
yumigjaipa	1
wakegatsui	2
waketjatajum”	2
“balaamak	1
minitnak	2
dakitmae”	2
ujakmashkam	1
minitak	2
dakiajaipa	1
akiktatjame	2
segatbaunak	4
umigkatjame	2
yumigjata’	2
ujamashkam	2
sujakuish	2
imannak	5
imanchaunakesh	2
wainkagmekesh	1
kanagtajum	3
jujamkitatus	1
wajintatjame	1
umiktatme”	1
tsakapakbau	1
weamun	2
ángelchawashit	2
puyaja	6
takus	28
tsegkeki	4
ikamnum	3
akumkauwai	2
akumtai	1
awagkitatus	1
asutiauwai	3
asuttai	1
ajakbaunum	8
menaku	3
peejamunum	15
atuumi	1
tepak	1
balaama	2
chanuntua	1
burron	5
waketmainchaunum	1
chichamtikauwai	1
itujeagme	1
tsuwah	2
asuutam	1
dushiktakum	2
kuchiin	2
takakkunuk	1
maumainaitjame”	1
burruitjai	1
entsamka	3
wekaetaigmetjai	1
intimjuchuitjam	1
dekame”	3
burrogmesh	1
imanish	2
asutiaume	1
awajtachu	1
jintanak	5
akigtagme	1
burrojum	3
waituk	4
menanjuse	1
nunikchauwaitkuig	1
burronak	3
akupeakun	1
awajkajame”	2
“niints	1
akigtujua	1
weag	1
awagtamchakuig	1
wakitkitjai”	1
titatag	4
chichaktatme”	1
moapa	1
arnón	1
“kuashta	1
untsuakun	1
waitkasjame	1
minitash	1
dakitmaume	1
akimainaitjam	1
dekatsmek”	1
chichastasan	5
senchigjaikik	1
chichamaitsujai	2
titatjai”	6
balacjai	1
quiriathusot	1
kajegkui	6
yujaidaujai	1
bamotbaal	1
waindau	2
iwaintuktatus	4
balakan	6
najatjuata	2
umigtukta”	2
jimagtukag	2
patagbauwa	4
ujaktajame”	6
naintin	3
wantintukam	2
“kuntinu	2
apeakun	12
ememattasan	8
najanajai	1
patajan	1
umikjai”	3
chichaktinjin	2
balakak	1
patagbaunum	2
minitainmanini	2
akuptujak	2
‘taata	1
yumigjamunash	1
yumigjatjaki	1
itugkanuk	3
dakitamunash	1
titaja	5
pujutjijaig	1
dekapajainta	1
jainakush	2
jakatasan	5
wakegajai”	4
itaamjame	1
dutikamaitkum	3
yumigkiame”	1
chichaakun	12
tujutit	2
timagme”	1
“wegajai	5
yantama	2
yumigtujata”	1
pisgá	2
nainti	1
sofim	1
wajinjuttig”	2
jeganmatai	5
wajinjutpame”	1
uchijiyah	26
aentschauwa	1
waitjuchui	2
chichakbaujinash	2
yapajichui	1
anagkagtuamunashkam	1
tujutne	8
yumigkiamunak	1
yumigmaitsujai	1
waitjutaijinak	1
dekagchau	3
takamtaijinakesh	1
‘jujuwai	1
apujig’	2
búfalo	3
ayamjumama	2
ayamjumataijig	2
yumigkiaknush	1
dutikmainaitjai	2
tunchikesh	2
wawemaitsui	1
yaimpakaje’	1
leónjai	8
jeteakug	3
tepena	1
yumigmainchau	1
dekapeau	21
yumigjaipa”	1
chichagkug	2
titatjame	7
tichamkajam”	2
jegantaminish	1
tujamchaintash”	1
peor	1
waintainum	1
balaamak	1
yumigkiau	1
yumigmainun	1
dekaatasag	1
wakekachui	4
segajakbaujinak	1
batsatbaunmanini	2
niimsauwai	1
diittaman	1
ekemtujui	1
wakega	48
egkemjutjamtai	2
wakegamujin	10
iwaintujak	2
etsegkatnun	4
suja	3
tepajua	1
aiyama	5
pegkejama	7
imanaitme	2
uwagtinuk	2
aitnai	9
ukatkatnushkam	1
aittawai	7
depetkatnai	3
senchijig	7
kachujiya	2
amuktinai	2
nagkí	6
mainak	6
kupijagtinai	1
tepakug	1
tepenawai	1
jegaantag	29
ishintaumainchau	1
untsukmagme	1
yumigkiame	2
dakittin	1
juwakume”	1
ujaakun	9
inamtaigmin	5
sujakminish	2
tujutbaun	10
intimjuknuk	2
senchigjaig	1
tumainaitjai	8
itugkatnuk	1
uchijinuk	1
atankiag	4
iwainmamkagtinai	1
depetbau	2
amuktinai”	1
“amalec	2
emegkam	4
ayamjumataijum	1
kuitamama	13
umikuitkugmesh	1
asirianmaya	32
achigmajag	2
yajupainak	1
pasugkem	1
jiiyai	13
utsagkagtinai”	2
nagkaemagtinun	4
dutiktata	1
pujustinaita	1
chiprenmaya	4
hebernumia	1
amukagtinai	5
jinawagtinai”	1
balakshakam	1
abarim	2
chichamjuinakui	2
tiuwaitjim	10
umikchauwaitjume	2
sumainakui	2
anenjuschauwaitjume”	1
kuitamkachbau	2
yujama	3
nunikainum”	1
“josué	1
achikta	7
takasuitam	2
umigkatnume	7
eleazarai	1
inintsattawai	1
ininkui	1
urimnum	1
iwainaktatja	1
emati”	1
batsatbaunmashkam	1
segati	1
uwegshuk	4
arabá	2
suf	3
tótel	1
haserot	1
dizahab	1
cadesbarnea	2
jegamuk	1
ujakua	7
sejón	1
hesbón	2
basán	4
og	4
edrei	1
batsamsaugme	1
tegakjum	1
líbano	13
anagkuawaitjai’	1
tujutmayi”	3
jintintuawaitjim	3
anagtamauwa	11
esakagjumkesh	2
baalpeor	1
baal	22
emematu	15
umigkau	6
apajuíg	11
amasua	18
jintintuajime	1
umiamugmin	1
ainawai’	16
tujamiagtinai	4
yayachbau	2
segamak	10
yaimpau	8
ajutjamu	12
jintintuan	1
wainkauwaitjum	2
kajimatkijum	5
jintinjim	4
kajimatkigpa	4
jintintuatajum”	1
pujuyujum	1
jintintuatnume	3
tujutai	3
ijunjabiugme	1
ijunjajumin	1
wajasabi	1
chichagtamu	2
antukuitjume	6
antakjumesh	3
wainkachuitjume	2
amasabi	1
tujabiuwai	12
inatjauwai	1
chichasua	1
duwikish	10
chigkikesh	1
ememattinuk	1
diyakjumesh	2
diyakjum	8
“atumnak	5
ukuijatasa	1
hornonum	2
jitayama	1
etamiuwai	1
dutijamawaitak	1
kajegtuke	1
jordágkak	2
katitkashtatme	2
jegashtatme	1
jordágnak	1
katittsuk	1
jordán	27
katitkajum	5
umiktinum	5
tujabiuwa	18
akasmauwai	2
apea	26
emegkaina	1
uchijinkajum	1
tijajinkajum	1
pujakjumesh	8
emematut	2
emematigpajum	3
kajegtamkainum	2
katigjum	1
yujakjumek	2
uminkatta	1
adaisan	4
utsampaktatjume	1
dutijamawagmatai	21
pujusagtinai	18
utsampakmatai	1
yujasjum	9
mayatchau	2
ememattinaitjume	2
waitiakjum	6
anentaimijai	11
wakanmijai	7
segaakjum	2
pujautijum	4
umigjuminig	2
anenkagtina	7
atumnakek	5
idaitamsashtinai	1
ijipatnash	1
ijipashtinai	1
kajimatkishtinai	4
umiktinaitjai	3
anentaimsatajum	13
najatawa	1
imanuish	1
antukukaitjum	1
chichagtabau	1
jinachuitjum	1
nuninush	5
ainawash	1
etegtamjauwai	14
dutijabau	13
sapigmitkakua	1
iwainamainuk	3
pujutjumin	4
esetamatag	1
chichagtamkauwai	1
nugkaashkam	2
iwaintugmakui	7
utsagke	3
nayaimpinash	4
pujustinaitjume”	3
inatjauwa	1
pujustinaitjume	7
yujaktinaitjume’	1
makichkiuchi	10
apajuígmea	2
atukjum	2
jintintajum	1
wekaekugmesh	2
kanakjumesh	1
tsawaku	3
nantakjumesh	1
jintintuatajum	6
iwainmamkujum	2
kuntugmin	2
patakumajum	1
atsejukjum	1
waitijinchakam	1
anujkatajum	1
ejetamawagtatui	4
atumkesh	7
yaaktamkachbau	1
ipiakchamu	1
taichbau	1
aceituna	1
ajakmachbau	3
umigkatajum	29
daajinig	2
akasmauwa	1
yujataik	2
kajegtamak	15
ijipamainai	1
dekapsauwaitjum	1
dekapsatasagmek	1
wakeyigpajum	3
maaniawai	1
uwakek	3
ipisjattawai	1
tiuwaita’	1
tujamainakuig	4
jiipagmayi	2
wainkauwaitji	1
jujamki	12
amastajame	9
itagmae	1
dutijama	13
amase	6
amasu	7
uminaku	1
batsamsatag	1
umiajinig	2
takagme	6
tujamtatji’	1
titatjum”	1
utsagtatui	4
depetkatnume	6
senchimtijamamtai	1
depetkajum	7
utuagmek	1
anenjaigpajum	3
ditajaigkish	1
nuwenawaigpajum	1
nuweawaigpajum	1
ememattan	6
kajimatkinum	1
ijipamain	3
tsaigkatajum	5
asherá	10
emematuina	4
tsaigka	3
apeajum	7
utsankatajum	6
niinuk	6
etegtamjauwai”	1
etegtamjauwa	3
asagminigkish	1
etegtamjachui	1
imanchaush	2
ajuminig	7
etegtamjabi	1
jiigmajui	2
umijuinamak	1
tibaujinak	12
umigtsuk	16
utsainai	2
tsawannakesh	1
aidautigmin	45
umiagminig	1
anempatnai	1
yumigtamag	1
ikauntugmaktinai	2
juutnumash	2
trigogminash	1
tsakapatnumash	2
amasagtatui	2
yumigsamu	5
atsutnai	27
akiichuk	1
petsachuk	1
akiichush	1
ajuntug	6
annuk	2
batsatmaunmak	1
emegkaktinai	4
waitkagmaschagtinai	1
waitkasagtinai	1
ijinatajum	4
anentsuk	8
apajuímtaijiya	2
nuniakjumek	14
waitut	17
igkugjum	1
suugtatjume	1
anentaimsajum	25
itugkaik	2
jiijaish	1
utsagtaji	1
tumainaitjume	7
itujuk	1
ijinauwaita	1
adeagtajum	25
jiipajajua	3
anentaimtustajum	12
ishamajum	1
ijinjumin	1
uumkaju	2
ijinati	13
ishitkattawai	2
uyuntamjume	1
utsa	2
utsakua	2
emegkagtatui	3
tamawaikik	3
waamkek	1
utsagkaigpa	1
ankan	1
waitkagmasainum	4
apajuígmia	6
idaitugmastatui	1
utsagkam	6
yunumjagtatui	1
ijinajum	1
emegkaktinaitjume	1
ayamjumainjig	1
atsujiagtinai	1
amuktinaitjume	1
tsayakjumesh	1
wakejukjum	1
jukigpajum	9
waittan	9
itagtamamtai	1
awayawaigpa	1
ijipawainum	1
utsagbau	3
umiakjum	12
yujaktinaitjume	1
awekapasua	2
kajimatkigpajum	7
ememataiji	1
waituinakush	4
chichamjunash	4
umigtumainash	2
dekapjamak	3
dutijamauwai	3
waitiagminish	1
wainchatain	14
ayugtamauwai	1
yusagkek	1
jintinjamak	4
jaanchjumek	1
mamukchajui	1
iyagchajui	1
jintintama	2
jintinjamawajua	6
“wagki	1
tepetpetu	2
jiinaidau	5
munchi	3
yuwatja	2
puyatchattagme	1
puyatjukchattagme	1
wainkatnaitjume	1
taijum	1
yajumtinaitjume	1
ejemagjum	2
pujakjumek	2
“kuitamamkatajum	3
jintintuajim	6
idaisaigpajum	5
wainkugmesh	4
ememakjum	3
jujamkiag	10
kuitamjamak	7
kayanmayan	1
uwagtinme	5
amasajua	7
ememataigmin	1
idaimitkagmastatus	1
ayugtabauwai	1
dekapjamas	1
yaimpaktag	1
dutijamawajui	1
“wainka	4
imatikatsjash’	1
tiigpajum	17
anagkuamun	6
wajijinau	1
emematkugmek	2
utsam	10
umigtsugminig	4
ijinatta	1
ijipattawai”	1
yaaktajish	1
utuajum	3
depetkatnuk	1
wegantujai	5
depetkainta	1
kuitamjamsamtai	2
shimajum	1
amainaitjume	13
ikagnamainchau	1
apeka	4
weama	2
utsaakjum	1
ijinattagme	2
utsaak	5
amasmataish	2
‘see	1
amase’	1
asagminkish	4
anenjamu	16
jiijag	4
utsagchattawai	1
dekatajum	9
amaschattawai	2
umichu	8
intimjukiu	2
intimjakjum	2
ikaje	2
pujusjumesh	4
ikajkauwaitjume	3
awagtamkabi	1
weamiajai	2
“nunika	4
diyagmin	1
pakamamunum	2
sujusabi	3
sujusami	1
sujusa	2
kajimatkiag	7
ememattinum	1
batsamtuinawai’	1
wainkagjai	1
chichamjukaipa	1
juwakchatnai	9
ikaugkattajai’	1
“tujutmatai	1
waketkun	4
jukiamiajai	1
jegakman	2
tujabau	9
najanajum	5
batsamtautigmin	1
wainkabiajime	1
kajekan	4
takakbaujun	2
ajiajan	1
tsaikamiajai	2
ikajkagmin	1
segaakun	9
pujuyag	3
imanisnuk	3
segaaku	1
ijipatag	2
puyatiajai	1
segamun	5
antugtuku	6
ijipachabi	2
aarógnashkam	1
ayamjukamiajai	1
najanamugmin	1
nagkiman	1
patakamiajai	1
kuwigmatai	1
akagunum	1
ajapawamiajai	1
pujusjumeshkam	1
pujagmin	4
tujamkuish	4
umigkachuitjume	1
nagkamsagmesh	1
dekajime	3
“nunin	5
pujusamiajai	2
apajuíyah	19
tujinmainuk	3
jiijuitam	2
ijinawaipa	2
umishtaiji	1
kajejau	1
utsagke”	2
tujamain	5
jiigmayume’	1
tiyamiajai”	1
pakamamu	4
egkeatin	1
chichastasam	1
tsaikabium	1
kuitamkattame”	1
acacia	2
najanawabiajai	1
pakamamun	1
wakitkiamiajai	1
egkeawabiajai	1
pujusamiag	1
segabiajai	10
sega	6
antugtukua	1
umintsam	2
emata”	1
apajuígmish	1
segapainawa	1
nayaimpi	6
ayaig	3
etegmainaitak	2
dekag	2
apujiyai	4
senchigtinai	8
anenjugti	2
akiamkesh	1
nugkutaijai	3
egiptunmayachuitkujum	1
batsamajakuitjume	2
emematuinaji	2
jegawaju	8
ikauntamak	1
awajtamsaugme	1
depetkattajum	1
ememattaiji	2
tsaigkajum	1
atsusti	3
etegkattawai	3
ememattajume	1
ememattatjume	2
weakjumek	1
diezmo	12
susatasa	1
ajakjum	4
yuwakjum	9
aneastinaitjume	3
etegkatta	5
dutikashtatjume	1
jegatsjume	3
katitki	1
pujuttajum	2
waitkamak	3
achattagme	3
ishamkagtutsuk	16
pujutnaitjume	1
jegamkatnun	1
aneakjum	11
dakujustajum	11
apé	6
yujaijum	1
nugkenian	4
ikamian	1
pegkemtijuamtai	1
pegkemtikachbau	1
akugmesh	9
ukaja	6
ajaptayama	7
ajapatajum	4
yaaktagmin	3
pujusjumek	5
atushtaitkuig	1
pegkeemtijuamtai	1
dutikachbau	2
yumaina	2
apatkaik	1
idaikugmek	2
ejegatajum	7
ejegajum	4
pataijum	2
numpega	4
nejega	1
inajim	1
pujusminjum”	1
inima	2
emematijum	1
dutikagmek	2
apen	2
ekekjumkesh	1
etsegjai	10
nagkaemagtata	1
nunak’	1
umintai	10
emematmi’	2
tujamainakuish	13
antugkaigpajum	2
anentaijijai	1
wakanijai	4
anentuinawash	1
dekapjamsatatus	2
dutijamawagtatui	1
nemagkujum	7
antugkajum	2
niiyaig	1
sumitkau	9
agkanmitkagmawajua	2
shiwagmitkagmatatus	1
datumtijamatag	1
emegkagtajum	3
yatsumkesh	2
aneetaigmekesh	1
kumpagmekesh	1
wakenmataik	5
‘apajuímtai	1
umigkaigpajum	2
waittsai	2
puyatjukaigpajum	1
uukaigpajum	1
maattame	1
datumtamain	4
awagtamkau	2
ajumin	2
ishamkagtatui	2
takaschagtatui”	1
jukittajum	1
antuju	5
takasainum	3
umigkattagme	1
chichaakui	4
antutak	4
ishamaji	3
kega	4
waintash	4
asa’	2
tuyugme	2
tajumin	8
‘dita	5
chichaktinnak	3
jintintuattajai	4
etsegtatui	1
inagchamaitak	1
chichaushkam	1
mantamnattawai	4
etsejushkam	1
mantamnattawai’	1
‘tujash	9
dekamainaita’	1
etsegkatta	1
awemachmawaitkumpap	1
ememak	4
tuinakui	6
takamsauwa	2
sumainaitjume	1
takase’	1
tsanumjakuig	1
emamkemas	6
dekajam	2
jegachmataig	1
susatnume	9
tsanumjauwa	1
tsanumat	3
magkagtauk	1
emestauk	2
emestugtajum	2
naín	3
tsupijuk	9
tsupigkatajum”	1
pujachbaun	1
ajapatag	2
ajapdayatag	1
umitain	1
ajapamak	2
aishinmainai	1
nuwatkauwa	1
nuwatmaitsui	1
pegkegmachu	2
nuniamua	2
emaijum”	1
maaniamunmak	4
pujustatui	4
yainiak	1
diwimjamkatag	1
dekeetai	4
akigkumin	3
awagtuktagme	4
jujukigpajum	3
atanmaina	1
pempeentuki	21
waitkataiji	1
wainkugmek	15
achiimakjum	1
jakjumek	1
shimagmin	2
itugkauwaita	1
shiwagmagau	2
lepran	4
achiimakui	1
ijutkamunmaya	1
tsagkatkugmesh	3
tsagkatjam	1
wayagmek	1
wajijig	1
dakastajum	10
emetjuawaigpa	1
awagtuktajum	1
asepak	1
segatjamtatui	1
awagbau	4
yaaktaji	42
takamtikkujum	1
waitkasaigpa	1
takasbaujiniag	1
akiktajum	1
umiatsjuminig	1
segattawai	1
“múun	1
takamsamujinig	4
maamak	3
“bitaik	1
atsumainakuig	1
yaigtajum	25
jáanchjig	2
juwamunum	2
kajimatkigmesh	1
dutikagmin	3
yumigtamsattawai	2
olivon	3
juwaakjumesh	2
juuká	8
ajakbaunmaya	2
batsamajakuitjum	2
tajime”	1
epegmainchau	1
dekapenakug	3
epegkeaku	3
ijuntainum	66
utugchatjinnush	1
akupkattawai	1
asutnati	1
aepsatajum	1
aepsagmatai	1
asutiawagtatui	1
cuarentaya	1
ewaekag	1
asutiachagtatui	1
asutiamak	1
akaak	3
wekaeta	1
wenig	4
jigkatuawaigpa	1
nuweena	1
wajea	3
aishinmaitsui	2
wajejiya	1
nuwatmainai	1
uchigmaktata	1
nuwatkashtatjame	1
wajeji	1
dakitamak	1
wajejuk	1
daajiya	10
nuwatjutan	1
dakitawai”	4
nuwatkashtatjai”	1
wajejin	2
wegamakbaujin	1
jujuktatui	2
“aaja	1
jutiktaya	1
akiitan	1
dakitauk”	1
“sapatji	1
atankimu”	1
amasagtata	3
nejekmatai	8
apajuíju	1
tiyamin	2
ejeentamun	1
ejeenta	2
niimtika	1
yujajaku	4
yujakua	2
dutijamainak	6
etamiag	1
waitkagmasajui	1
segayaji	1
inapainakui	1
waipaku	2
itagmauwai	1
itagma	1
tsapaa	1
ajakmamunmayan	3
itaajai”	3
ejeentam	1
apusattame	1
emematkum	1
emematim	1
anentaimtusam	7
aneakum	7
jiistamata	1
jiistamatnume	2
ajakmamua	2
ijumjamunmayanak	1
akankajai	1
tinamkajai	1
tujutbauwa	11
buutku	4
pujaknush	5
pujusnukesh	1
yuwachmajai	1
anagkuachmajai	1
yumigkiakum	1
kuitamkagtukta’	3
apajuíjiyai	5
‘nii	3
agmi’	2
tiugme	1
aentsjuk	1
umigkugmek	1
yumigtamsagtinai	2
yumigtamjagtatui	1
ukumtijamki	1
ajapjamawagtatui	2
tibaijim	8
adeagtin	4
amamainun	4
yajupakagmatai	5
batsatutigminash	2
awagtamkiag	1
itagmawagtinai	2
pampagjum	3
yajupak	3
awagtamki	3
batsamsatnaitjume	7
emkatnaitjume	1
agtinjai	3
kajegtamainak	5
aintamiagtina	1
waittsatnume	9
yumigjatnai	4
umigkatnaitjume	1
takatjumnash	1
uchigminash	2
aneastinai	7
anenjusti	3
umimainchaukesh	1
atushtakesh	1
achau	1
nayaimpinmakesh	1
‘yaki	2
ujapakui	3
umikag’	2
tumaitsugme	4
amainigkish	1
katituk	1
etegkatajum	2
wakegagme	17
wakegajum	13
megkaetak	2
uyujkattagme	1
tikishmatjajum	1
etegkatajum’	1
kakaumainchau	15
uyuuntamsamtai	1
wetatjume	2
ayaunashkam	2
etamtatui	5
sihón	2
tujamatai	6
depeteakjumek	1
wajastajum	8
maaniakjumesh	1
ishamkagtukaigpa	7
kuitamjamui	15
kajimatjamkig	2
idaitamsashtatui”	1
ejegatnumek	2
utsattame	1
uyuuntamak	1
kuitamjamkattawai	2
aminakek	2
idaitamsashtatui	3
sapigmatash	1
sapigmakaipa”	1
shimujakajua	2
kuitamkatnume	4
diwimdaikamu	1
tsagkugdaitai	1
batsamsamua	1
ausattawai	1
batsamsattajum	1
unuimagtinme”	1
jintintuatjime”	2
kajimatjukiag	5
umikchagtinai	2
kajegkan	8
idaisagtinaitjai	2
idaitamsa	3
waituinaji’	1
tiagtinai	21
tuinakuish	8
ememetiaju	1
kantamtaiya	2
unuimajag	6
kantamainak	10
umiachkugminig	1
anagkuakun	5
ejegawaja	1
ejemakag	2
duwekag	1
kantamtainum	1
umigtachkugminig	1
amastinaitjime’	1
kantamtin	1
ejetsaig	1
takastinjinak	1
anentaimtuina	4
kantamtain	15
“mijamtsuk	1
ayauntsa	1
umigchakjum	1
waittsatnaitjum	1
anemtijamjatnai	1
shiwagmaejume	2
aidautigmesh	50
“leví	2
untsukjum	1
ijumjatajum	5
ujakagtajai	1
idaisagtina	1
waittsagtina	1
kantamauwai	4
“nayaimpih	1
nugkah	2
chichaktatag	1
jintinkagtamua	9
sajatama	1
uchupiama	3
dupan	5
etsegkatjai	8
kuitamjamnuk	2
takamujiya	2
uminnai	3
chichauwai	4
takachui	4
ikajin	1
amaitsugme	4
iikuajum	1
yachachu	4
najapauwa	12
najapa	2
uyujtamak	1
senchimtijamauwa	1
awagkijum	4
pujutash	3
iniastajum	9
ijupag	3
umputainum	1
jintinjamauwai	1
kuitamjamkauwai	1
kuitamjamnai	2
juwama	4
ishamainnumian	1
uwemtijamjauwai	5
uyuntamsauwa	1
yaimpakchauwai	2
depetmitkagmak	1
sujamsaje	1
buchignum	1
amasaje	6
kayagkamunum	1
aceitejinchakam	1
ijugbau	5
kantemtikamu	1
ajutjamiugme	1
aijakua	3
yuuyugme	2
niniakjum	1
umuyugme	1
jesurún	2
ajakjintin	2
duwekugme	1
duweku	1
uduejam	1
tukumama	2
shiwagmauwaitjume	1
dakitakjum	3
idaisauwaitjume	2
uwemtijamjauwa	4
kajegkauwaitjume	1
dakita	3
emematmaina	3
apejakuitjume	1
ememattanakesh	1
emematchaju	5
emematjume	4
kuitamjamna	4
kajimatkiugme	2
idaitamsaje”	1
dekapeajime	1
nuigtuk	11
yaigchattajime	1
wajukatagmek	1
dakastajime	4
kajemtijakjum	1
etagme	1
chichagmash	5
yayaakui	2
kajeakjum	3
waittsattagme	3
kajetjua	1
emegkaktatui	3
keettawai	1
ishitkattajime	3
tsuweakjum	1
jinattagme	1
iyanjamag	1
ijipattawai	1
aepeam	1
jeminia	1
sapigmagtinai	1
jinawagtinai	6
dapampaakan	3
utsagtajai	1
megkaejamtai	8
augmatchatai	3
anentaimsabiajai	2
chichagtuinakui	1
antutan	12
dutikachmaijai	1
ememas	9
utsagchabi	1
utsagmaiji’	1
idaisabiajai	5
anentaimsagmesh	2
diyagmek	1
makichkitak	2
suntajaitak	1
ipisjauwa	1
dutijamau	5
betekchauwa	1
nejemaina	1
tsagke	1
ayamjakun	8
tsaiktinaitag	1
etsegkashtatjai	1
uukam	1
egkemama	2
sukagtinnuk	10
waittsatna	2
uminui”	1
kakaag	4
ayamjumamainchaun	1
amukam	3
dekapeagtai	1
anentug	16
ayamjutpaktatui	6
wiyaji	4
umuyujum	1
waitiajum	6
ayamjutpaktinme	5
ataínnuk	1
tsagkugkagtinnuk	1
suwimkajua	1
uwemtumainuk	5
takuajai	1
puyagjun	1
etsaka	2
shiwagmatuinak	1
kajegtuinawa	1
nagkamattajai	1
puyagjunak	1
numpeagtatjai	1
uwemjachagtatui	3
judíochu	2
ijituamunum	1
tudaujinak	24
tsagkujattawai”	1
kantama	6
wainkaya	12
nebo	3
susattag	2
wakattam	1
meribácades	1
wayashtatme”	1
jakatnuji	3
tsaaptinjig	1
etsanjabi	1
parágnum	1
uyuuntamsabi	1
untsujiya	6
takakuyi	6
emematuinawai	3
asatna	2
amasajui	12
jesurúnkan	1
ijunjajua	2
wajasui”	1
“rubén	1
megkaejashtin	2
segapainakuig	8
shiwaajinish	1
ayamjumakti	2
tusam”	4
“tumim	1
urim	3
sacerdotejum	1
umigtamin	7
susauwaitme	9
dekapsauwaitme	1
susauwaitam	6
jiyakuitme	1
kakanmamainawai	3
umikagtatus	4
anentuinawai	2
‘atumnak	1
dekatsjime’	2
‘dekatsjime	1
yatsu	3
ainajum’	1
umigtan	9
chichamem	9
jintintuina	1
apeamujai	2
umigtamainak	3
puyatjusag	10
yumigsata	4
ijinata	10
waitkaschatin	1
aneame	2
aneasag	31
senchigtinaitam	5
kuitamtinaitme	1
batsamsagtinai”	2
yumigsatin	1
initkeniash	1
uchupsagke	1
yuwagtinai	3
ajakmamujig	1
juwagtinai	2
megkaechauwa	2
piyaktinai	2
nudaushkam	2
wantintugkam	1
etegtuawaitam	1
wegantunmayag	1
suntajak	2
manasésnumiashkam	1
senchigtinama	1
“sabulón	1
aneastajum	15
sujitin	1
aakchinmak	1
tagkumajum	1
uyugkajum	1
batsamsagtinaitjume	1
iwajagtinai	1
apeagtinai	1
sujiagtinai	4
yuwagtinai”	1
“apajuíyah	6
susatnaitme	1
tujamainak	2
dakamama	1
maakug	1
tsupijug	5
ukutnai	1
tesagdayagtaish	1
juinamujai	1
chichajam	7
umidau	2
asag”	3
“dan	1
tsekentama	1
basánnum	1
tsekenti	2
jiintawai”	1
“neftalí	1
yumigsauwaitme	1
galilea	45
aserak	1
olivogtin	1
aceitejishkam	1
ajitin	1
waitigtin	1
shiwaajish	1
“jesurúman	1
yaimpaktatus	9
egkemak	5
ayamjumataigmek	1
wainminig	3
shiwajumnak	1
ipisiak	1
inapawai	3
ajakmaushkam	1
yutitnai	1
atsumchatnai	1
uwemtijamjaugme	1
maaniagminish	1
depetmitkagbauk	1
atumiin	71
yunumjagtinai	1
wagagkijum	1
ijinatin	2
wakamtai	1
nugkenashkam	2
mediterraneo	3
jericó	22
wayashtinaitkush	1
iwaintukjame”	1
inakega	4
betpeor	1
ukusbauwaita	1
jamantuchu	1
pujutainak	1
segatiuwai	1
yajuakash	1
ematki	1
dekamtikati	1
antugkatnume	1
chichajakua	3
profetak	1
iwainagti	1
wainainai	4
ikatiagtatme	1
imanuishkam	3
depetamkashtin	1
kuitamajakuitag	2
tinamkattame	1
takamugmesh	2
ausamke	1
anentaimta	12
umiakmek	2
“aishmag	2
inajan	1
awemagme	1
awakesh	1
anentaimjaipa	2
wekaetatme	6
shiyakjum	6
etsegkatajum	22
katitkattaji”	1
akatmamtak	1
amastatjume	9
katiagjum	1
maaninakui	2
atuktajum	1
batsamsatnum	1
emetjagmatai	1
kaunajum	14
tukagtittame	1
umijujakuitag	1
umiktinaitji	1
wakegaji	13
kuitamjamkati	2
umigtamchauk	1
sitim	4
dekamatin	1
diistajum”	1
jericónum	3
rahab	8
kajigkagtatus	1
dekamatatus	5
kaunawagmae”	1
ijagtamainak	1
yujawai”	1
ujakmash	1
ishimtsuk	1
ijagtuinak	1
kaunawagmae	1
dekachmajai	3
tuwiyas	1
shiyakagmae	1
epenin	2
tutsu	1
wegagma	1
pataetakjumek	1
amainamain	1
ujugkatasa	1
ijumjamunum	4
batsasuitak	1
batsataig	11
shiyakeapi	2
jordágnumanini	1
katitainum	1
shimaig	1
waitijinak	2
epeniu	1
shiyakagmatai	2
kanuinatsaig	1
amasaja	1
ishamjamkatnume	2
sapijai	4
jinuinawai	5
jiinjagmin	1
ukuyuauwa	2
nugkanmayaapu	1
sijón	1
ijinawaitjum	1
ishamkagtuinaji	1
maaniatjai	2
anenjan	3
kuitamkajim	1
anenjatnaitkugmek	1
anenjattaji	1
depetmakjum	1
emakjumesh	1
ijijattsuk	1
kuitamkagtuktajum	1
yainiamua	1
pachismek	4
etsegkaipa	1
kuitamnaktatme”	1
peegmaja	1
jiinaidaun	6
wainkainum	3
ujaimunum	7
aganini	3
“suntag	3
egapainak	2
yujaina	8
waipakainum	2
uumkajum	1
segajatkumin	1
wainkumek	2
akaikittag	1
nenata	1
jemea	2
utsaatajum	1
mantamnakug	1
pujaunak	2
utua	7
mainakuig	1
etsegkaminig	1
